location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T11:00:00.000Z,2019-11-08T12:00:00+01:00,no2,30.41,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T10:00:00.000Z,2019-11-08T11:00:00+01:00,no2,32.3,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T09:00:00.000Z,2019-11-08T10:00:00+01:00,no2,35.18,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T08:00:00.000Z,2019-11-08T09:00:00+01:00,no2,39,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T07:00:00.000Z,2019-11-08T08:00:00+01:00,no2,39.48,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T06:00:00.000Z,2019-11-08T07:00:00+01:00,no2,32.45,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T05:00:00.000Z,2019-11-08T06:00:00+01:00,no2,29.23,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T04:00:00.000Z,2019-11-08T05:00:00+01:00,no2,28,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T03:00:00.000Z,2019-11-08T04:00:00+01:00,no2,26.63,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T02:00:00.000Z,2019-11-08T03:00:00+01:00,no2,23.35,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T01:00:00.000Z,2019-11-08T02:00:00+01:00,no2,24.31,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T00:00:00.000Z,2019-11-08T01:00:00+01:00,no2,21.12,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T23:00:00.000Z,2019-11-08T00:00:00+01:00,no2,13.81,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T22:00:00.000Z,2019-11-07T23:00:00+01:00,no2,14.84,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T21:00:00.000Z,2019-11-07T22:00:00+01:00,no2,16.14,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T20:00:00.000Z,2019-11-07T21:00:00+01:00,no2,14.93,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T19:00:00.000Z,2019-11-07T20:00:00+01:00,no2,18.69,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T18:00:00.000Z,2019-11-07T19:00:00+01:00,no2,21.41,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T17:00:00.000Z,2019-11-07T18:00:00+01:00,no2,24.21,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T16:00:00.000Z,2019-11-07T17:00:00+01:00,no2,31.08,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T15:00:00.000Z,2019-11-07T16:00:00+01:00,no2,18.4,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T14:00:00.000Z,2019-11-07T15:00:00+01:00,no2,15.61,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T13:00:00.000Z,2019-11-07T14:00:00+01:00,no2,16.88,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T12:00:00.000Z,2019-11-07T13:00:00+01:00,no2,21.51,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T11:00:00.000Z,2019-11-07T12:00:00+01:00,no2,23.11,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T10:00:00.000Z,2019-11-07T11:00:00+01:00,no2,21.01,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T09:00:00.000Z,2019-11-07T10:00:00+01:00,no2,24.01,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T08:00:00.000Z,2019-11-07T09:00:00+01:00,no2,30.92,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T07:00:00.000Z,2019-11-07T08:00:00+01:00,no2,29.92,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T06:00:00.000Z,2019-11-07T07:00:00+01:00,no2,29.43,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T05:00:00.000Z,2019-11-07T06:00:00+01:00,no2,30.21,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T04:00:00.000Z,2019-11-07T05:00:00+01:00,no2,31.02,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T03:00:00.000Z,2019-11-07T04:00:00+01:00,no2,25.6,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T02:00:00.000Z,2019-11-07T03:00:00+01:00,no2,25.91,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T01:00:00.000Z,2019-11-07T02:00:00+01:00,no2,35.57,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-07T00:00:00.000Z,2019-11-07T01:00:00+01:00,no2,34.17,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T23:00:00.000Z,2019-11-07T00:00:00+01:00,no2,16.5,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T22:00:00.000Z,2019-11-06T23:00:00+01:00,no2,25.33,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T21:00:00.000Z,2019-11-06T22:00:00+01:00,no2,40.25,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T20:00:00.000Z,2019-11-06T21:00:00+01:00,no2,48.13,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T19:00:00.000Z,2019-11-06T20:00:00+01:00,no2,39.81,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T18:00:00.000Z,2019-11-06T19:00:00+01:00,no2,5.76,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T17:00:00.000Z,2019-11-06T18:00:00+01:00,no2,3.05,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T16:00:00.000Z,2019-11-06T17:00:00+01:00,no2,2.06,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T15:00:00.000Z,2019-11-06T16:00:00+01:00,no2,1.79,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T14:00:00.000Z,2019-11-06T15:00:00+01:00,no2,1.76,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T13:00:00.000Z,2019-11-06T14:00:00+01:00,no2,1.7,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T12:00:00.000Z,2019-11-06T13:00:00+01:00,no2,5.27,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T11:00:00.000Z,2019-11-06T12:00:00+01:00,no2,9.43,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T10:00:00.000Z,2019-11-06T11:00:00+01:00,no2,12.86,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T09:00:00.000Z,2019-11-06T10:00:00+01:00,no2,-999,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T08:00:00.000Z,2019-11-06T09:00:00+01:00,no2,-999,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T07:00:00.000Z,2019-11-06T08:00:00+01:00,no2,10.87,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T06:00:00.000Z,2019-11-06T07:00:00+01:00,no2,11.19,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T05:00:00.000Z,2019-11-06T06:00:00+01:00,no2,5.5,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T04:00:00.000Z,2019-11-06T05:00:00+01:00,no2,5.34,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T03:00:00.000Z,2019-11-06T04:00:00+01:00,no2,15.22,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T02:00:00.000Z,2019-11-06T03:00:00+01:00,no2,4.5,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T01:00:00.000Z,2019-11-06T02:00:00+01:00,no2,5.96,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-06T00:00:00.000Z,2019-11-06T01:00:00+01:00,no2,6.96,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T23:00:00.000Z,2019-11-06T00:00:00+01:00,no2,10.52,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T22:00:00.000Z,2019-11-05T23:00:00+01:00,no2,18.8,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T21:00:00.000Z,2019-11-05T22:00:00+01:00,no2,8.1,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T20:00:00.000Z,2019-11-05T21:00:00+01:00,no2,31.14,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T19:00:00.000Z,2019-11-05T20:00:00+01:00,no2,38.06,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T18:00:00.000Z,2019-11-05T19:00:00+01:00,no2,24.42,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T17:00:00.000Z,2019-11-05T18:00:00+01:00,no2,24.35,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T16:00:00.000Z,2019-11-05T17:00:00+01:00,no2,19.34,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T15:00:00.000Z,2019-11-05T16:00:00+01:00,no2,20.48,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T14:00:00.000Z,2019-11-05T15:00:00+01:00,no2,17.33,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T13:00:00.000Z,2019-11-05T14:00:00+01:00,no2,18.75,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T12:00:00.000Z,2019-11-05T13:00:00+01:00,no2,19.95,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T11:00:00.000Z,2019-11-05T12:00:00+01:00,no2,29.11,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T10:00:00.000Z,2019-11-05T11:00:00+01:00,no2,26.78,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T09:00:00.000Z,2019-11-05T10:00:00+01:00,no2,32.46,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T08:00:00.000Z,2019-11-05T09:00:00+01:00,no2,16.41,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T07:00:00.000Z,2019-11-05T08:00:00+01:00,no2,22.77,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T06:00:00.000Z,2019-11-05T07:00:00+01:00,no2,24.21,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T05:00:00.000Z,2019-11-05T06:00:00+01:00,no2,20.57,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T04:00:00.000Z,2019-11-05T05:00:00+01:00,no2,16.09,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T03:00:00.000Z,2019-11-05T04:00:00+01:00,no2,14.22,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T02:00:00.000Z,2019-11-05T03:00:00+01:00,no2,21.11,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T01:00:00.000Z,2019-11-05T02:00:00+01:00,no2,31.9,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-05T00:00:00.000Z,2019-11-05T01:00:00+01:00,no2,32,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T23:00:00.000Z,2019-11-05T00:00:00+01:00,no2,31.06,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T22:00:00.000Z,2019-11-04T23:00:00+01:00,no2,36.68,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T21:00:00.000Z,2019-11-04T22:00:00+01:00,no2,38.5,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T20:00:00.000Z,2019-11-04T21:00:00+01:00,no2,34.31,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T19:00:00.000Z,2019-11-04T20:00:00+01:00,no2,32.39,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T18:00:00.000Z,2019-11-04T19:00:00+01:00,no2,34.59,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T17:00:00.000Z,2019-11-04T18:00:00+01:00,no2,32.64,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T16:00:00.000Z,2019-11-04T17:00:00+01:00,no2,25.6,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T15:00:00.000Z,2019-11-04T16:00:00+01:00,no2,23.23,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T14:00:00.000Z,2019-11-04T15:00:00+01:00,no2,20.84,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T13:00:00.000Z,2019-11-04T14:00:00+01:00,no2,23.43,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T12:00:00.000Z,2019-11-04T13:00:00+01:00,no2,21.21,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T11:00:00.000Z,2019-11-04T12:00:00+01:00,no2,21.6,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T10:00:00.000Z,2019-11-04T11:00:00+01:00,no2,20.75,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T09:00:00.000Z,2019-11-04T10:00:00+01:00,no2,23.94,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T08:00:00.000Z,2019-11-04T09:00:00+01:00,no2,22.96,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T07:00:00.000Z,2019-11-04T08:00:00+01:00,no2,19.02,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T06:00:00.000Z,2019-11-04T07:00:00+01:00,no2,18.54,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T05:00:00.000Z,2019-11-04T06:00:00+01:00,no2,17.53,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T04:00:00.000Z,2019-11-04T05:00:00+01:00,no2,16.22,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T03:00:00.000Z,2019-11-04T04:00:00+01:00,no2,21.62,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T02:00:00.000Z,2019-11-04T03:00:00+01:00,no2,22.62,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T01:00:00.000Z,2019-11-04T02:00:00+01:00,no2,34.92,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-04T00:00:00.000Z,2019-11-04T01:00:00+01:00,no2,38.56,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-03T23:00:00.000Z,2019-11-04T00:00:00+01:00,no2,33.78,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-03T22:00:00.000Z,2019-11-03T23:00:00+01:00,no2,31.71,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-03T21:00:00.000Z,2019-11-03T22:00:00+01:00,no2,27.31,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-03T20:00:00.000Z,2019-11-03T21:00:00+01:00,no2,25.71,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-03T19:00:00.000Z,2019-11-03T20:00:00+01:00,no2,26.07,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-03T18:00:00.000Z,2019-11-03T19:00:00+01:00,no2,23.34,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-03T17:00:00.000Z,2019-11-03T18:00:00+01:00,no2,11.52,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
